@productId 10355251879  @averageScore 5  @beginRowNumber 0  @goodRate 0.913  @poorRateShow 4  @generalRateStyle 7  @poorRate 0.043  @goodRateShow 92  @generalRate 0.044  @generalRateShow 4  @goodRateStyle 137  @skuId 10355251879  @score5Count 2958  @score4Count 206  @poorRateStyle 6  @goodCount 3164  @poorCount 150  @score1Count 150  @score3Count 107  @commentCount 3469  @showCount 459  @generalCount 155  @endRowNumber 0  @score2Count 48
@productId 10283550380  @averageScore 5  @beginRowNumber 0  @goodRate 0.917  @poorRateShow 5  @generalRateStyle 6  @poorRate 0.046  @goodRateShow 91  @generalRate 0.037  @generalRateShow 4  @goodRateStyle 137  @skuId 10283550380  @score5Count 1926  @score4Count 104  @poorRateStyle 7  @goodCount 2030  @poorCount 102  @score1Count 102  @score3Count 53  @commentCount 2216  @showCount 369  @generalCount 84  @endRowNumber 0  @score2Count 31
@productId 2910505  @averageScore 5  @beginRowNumber 0  @goodRate 0.947  @poorRateShow 2  @generalRateStyle 5  @poorRate 0.022  @goodRateShow 95  @generalRate 0.031  @generalRateShow 3  @goodRateStyle 142  @skuId 2910505  @score5Count 625  @score4Count 38  @poorRateStyle 3  @goodCount 663  @poorCount 16  @score1Count 16  @score3Count 16  @commentCount 701  @showCount 242  @generalCount 22  @endRowNumber 0  @score2Count 6
@productId 2960028  @averageScore 5  @beginRowNumber 0  @goodRate 0.933  @poorRateShow 4  @generalRateStyle 4  @poorRate 0.038  @goodRateShow 93  @generalRate 0.029  @generalRateShow 3  @goodRateStyle 140  @skuId 2960028  @score5Count 741  @score4Count 42  @poorRateStyle 6  @goodCount 783  @poorCount 32  @score1Count 32  @score3Count 21  @commentCount 840  @showCount 118  @generalCount 25  @endRowNumber 0  @score2Count 4
@productId 2493326  @averageScore 5  @beginRowNumber 0  @goodRate 0.956  @poorRateShow 2  @generalRateStyle 4  @poorRate 0.02  @goodRateShow 96  @generalRate 0.024  @generalRateShow 2  @goodRateStyle 143  @skuId 2493326  @score5Count 864  @score4Count 48  @poorRateStyle 3  @goodCount 912  @poorCount 20  @score1Count 20  @score3Count 14  @commentCount 955  @showCount 226  @generalCount 23  @endRowNumber 0  @score2Count 9
@productId 10053222830  @averageScore 5  @beginRowNumber 0  @goodRate 0.943  @poorRateShow 2  @generalRateStyle 5  @poorRate 0.023  @goodRateShow 95  @generalRate 0.034  @generalRateShow 3  @goodRateStyle 142  @skuId 10053222830  @score5Count 1327  @score4Count 94  @poorRateStyle 3  @goodCount 1421  @poorCount 36  @score1Count 36  @score3Count 35  @commentCount 1509  @showCount 202  @generalCount 52  @endRowNumber 0  @score2Count 17
@productId 2368867  @averageScore 5  @beginRowNumber 0  @goodRate 0.928  @poorRateShow 3  @generalRateStyle 6  @poorRate 0.03  @goodRateShow 93  @generalRate 0.042  @generalRateShow 4  @goodRateStyle 139  @skuId 2368867  @score5Count 8053  @score4Count 548  @poorRateStyle 5  @goodCount 8601  @poorCount 285  @score1Count 285  @score3Count 283  @commentCount 9277  @showCount 1475  @generalCount 391  @endRowNumber 0  @score2Count 108
@productId 2972184  @averageScore 5  @beginRowNumber 0  @goodRate 0.95  @poorRateShow 2  @generalRateStyle 4  @poorRate 0.021  @goodRateShow 95  @generalRate 0.029  @generalRateShow 3  @goodRateStyle 143  @skuId 2972184  @score5Count 1458  @score4Count 118  @poorRateStyle 3  @goodCount 1576  @poorCount 36  @score1Count 36  @score3Count 39  @commentCount 1661  @showCount 1007  @generalCount 49  @endRowNumber 0  @score2Count 10
@productId 10049010499  @averageScore 5  @beginRowNumber 0  @goodRate 0.905  @poorRateShow 5  @generalRateStyle 6  @poorRate 0.052  @goodRateShow 91  @generalRate 0.043  @generalRateShow 4  @goodRateStyle 136  @skuId 10049010499  @score5Count 15715  @score4Count 1009  @poorRateStyle 8  @goodCount 16724  @poorCount 977  @score1Count 977  @score3Count 537  @commentCount 18509  @showCount 2470  @generalCount 808  @endRowNumber 0  @score2Count 271
@productId 10062806308  @averageScore 5  @beginRowNumber 0  @goodRate 0.901  @poorRateShow 5  @generalRateStyle 7  @poorRate 0.051  @goodRateShow 90  @generalRate 0.048  @generalRateShow 5  @goodRateStyle 135  @skuId 10062806308  @score5Count 840  @score4Count 62  @poorRateStyle 8  @goodCount 902  @poorCount 52  @score1Count 52  @score3Count 32  @commentCount 1003  @showCount 92  @generalCount 49  @endRowNumber 0  @score2Count 17
